Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM268865,Patient 452 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268865/suppl,,Robert B. Jenkins,10-Jun-08
GSM268866,Patient 626 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268866/suppl,,Robert B. Jenkins,10-Jun-08
GSM268867,Patient 007 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268867/suppl,,Robert B. Jenkins,10-Jun-08
GSM268868,Patient 156 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268868/suppl,,Robert B. Jenkins,10-Jun-08
GSM268869,Patient 270 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268869/suppl,,Robert B. Jenkins,10-Jun-08
GSM268870,Patient 480 Core Set (custom panel),RNA,Homo sapiens,1,GPL5873,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268870/suppl,,Robert B. Jenkins,10-Jun-08
GSM268871,Patient 001 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268871/suppl,,Robert B. Jenkins,10-Jun-08
GSM268872,Patient 002 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268872/suppl,,Robert B. Jenkins,10-Jun-08
GSM268873,Patient 003 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268873/suppl,,Robert B. Jenkins,10-Jun-08
GSM268874,Patient 005 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268874/suppl,,Robert B. Jenkins,10-Jun-08
GSM268875,Patient 006 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268875/suppl,,Robert B. Jenkins,10-Jun-08
GSM268876,Patient 007 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268876/suppl,,Robert B. Jenkins,10-Jun-08
GSM268877,Patient 008 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268877/suppl,,Robert B. Jenkins,10-Jun-08
GSM268878,Patient 009 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268878/suppl,,Robert B. Jenkins,10-Jun-08
GSM268879,Patient 011 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268879/suppl,,Robert B. Jenkins,10-Jun-08
GSM268880,Patient 012 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268880/suppl,,Robert B. Jenkins,10-Jun-08
GSM268881,Patient 013 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268881/suppl,,Robert B. Jenkins,10-Jun-08
GSM268882,Patient 014 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268882/suppl,,Robert B. Jenkins,10-Jun-08
GSM268883,Patient 015 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268883/suppl,,Robert B. Jenkins,10-Jun-08
GSM268884,Patient 016 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268884/suppl,,Robert B. Jenkins,10-Jun-08
GSM268885,Patient 017 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268885/suppl,,Robert B. Jenkins,10-Jun-08
GSM268886,Patient 018 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268886/suppl,,Robert B. Jenkins,10-Jun-08
GSM268887,Patient 019 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268887/suppl,,Robert B. Jenkins,10-Jun-08
GSM268888,Patient 020 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268888/suppl,,Robert B. Jenkins,10-Jun-08
GSM268889,Patient 021 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268889/suppl,,Robert B. Jenkins,10-Jun-08
GSM268890,Patient 022 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268890/suppl,,Robert B. Jenkins,10-Jun-08
GSM268891,Patient 023 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268891/suppl,,Robert B. Jenkins,10-Jun-08
GSM268892,Patient 024 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268892/suppl,,Robert B. Jenkins,10-Jun-08
GSM268893,Patient 025 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268893/suppl,,Robert B. Jenkins,10-Jun-08
GSM268894,Patient 026 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268894/suppl,,Robert B. Jenkins,10-Jun-08
GSM268895,Patient 027 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268895/suppl,,Robert B. Jenkins,10-Jun-08
GSM268896,Patient 028 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268896/suppl,,Robert B. Jenkins,10-Jun-08
GSM268897,Patient 029 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268897/suppl,,Robert B. Jenkins,10-Jun-08
GSM268898,Patient 030 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268898/suppl,,Robert B. Jenkins,10-Jun-08
GSM268899,Patient 031 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268899/suppl,,Robert B. Jenkins,10-Jun-08
GSM268900,Patient 032 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268900/suppl,,Robert B. Jenkins,10-Jun-08
GSM268901,Patient 033 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268901/suppl,,Robert B. Jenkins,10-Jun-08
GSM268902,Patient 034 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268902/suppl,,Robert B. Jenkins,10-Jun-08
GSM268903,Patient 035 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268903/suppl,,Robert B. Jenkins,10-Jun-08
GSM268904,Patient 037 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268904/suppl,,Robert B. Jenkins,10-Jun-08
GSM268905,Patient 038 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268905/suppl,,Robert B. Jenkins,10-Jun-08
GSM268906,Patient 039 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268906/suppl,,Robert B. Jenkins,10-Jun-08
GSM268907,Patient 040 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268907/suppl,,Robert B. Jenkins,10-Jun-08
GSM268908,Patient 041 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268908/suppl,,Robert B. Jenkins,10-Jun-08
GSM268909,Patient 042 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268909/suppl,,Robert B. Jenkins,10-Jun-08
GSM268910,Patient 043 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268910/suppl,,Robert B. Jenkins,10-Jun-08
GSM268911,Patient 044 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268911/suppl,,Robert B. Jenkins,10-Jun-08
GSM268912,Patient 045 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268912/suppl,,Robert B. Jenkins,10-Jun-08
GSM268913,Patient 046 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268913/suppl,,Robert B. Jenkins,10-Jun-08
GSM268914,Patient 047 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268914/suppl,,Robert B. Jenkins,10-Jun-08
GSM268915,Patient 050 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268915/suppl,,Robert B. Jenkins,10-Jun-08
GSM268916,Patient 051 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268916/suppl,,Robert B. Jenkins,10-Jun-08
GSM268917,Patient 053 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268917/suppl,,Robert B. Jenkins,10-Jun-08
GSM268918,Patient 054 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268918/suppl,,Robert B. Jenkins,10-Jun-08
GSM268919,Patient 055 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268919/suppl,,Robert B. Jenkins,10-Jun-08
GSM268920,Patient 056 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268920/suppl,,Robert B. Jenkins,10-Jun-08
GSM268921,Patient 057 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268921/suppl,,Robert B. Jenkins,10-Jun-08
GSM268922,Patient 058 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268922/suppl,,Robert B. Jenkins,10-Jun-08
GSM268923,Patient 059 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268923/suppl,,Robert B. Jenkins,10-Jun-08
GSM268924,Patient 060 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268924/suppl,,Robert B. Jenkins,10-Jun-08
GSM268925,Patient 061 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268925/suppl,,Robert B. Jenkins,10-Jun-08
GSM268926,Patient 062 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268926/suppl,,Robert B. Jenkins,10-Jun-08
GSM268927,Patient 063 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268927/suppl,,Robert B. Jenkins,10-Jun-08
GSM268928,Patient 064 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268928/suppl,,Robert B. Jenkins,10-Jun-08
GSM268929,Patient 065 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268929/suppl,,Robert B. Jenkins,10-Jun-08
GSM268930,Patient 066 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268930/suppl,,Robert B. Jenkins,10-Jun-08
GSM268931,Patient 067 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268931/suppl,,Robert B. Jenkins,10-Jun-08
GSM268932,Patient 069 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268932/suppl,,Robert B. Jenkins,10-Jun-08
GSM268933,Patient 070 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268933/suppl,,Robert B. Jenkins,10-Jun-08
GSM268934,Patient 071 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268934/suppl,,Robert B. Jenkins,10-Jun-08
GSM268935,Patient 072 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268935/suppl,,Robert B. Jenkins,10-Jun-08
GSM268936,Patient 073 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268936/suppl,,Robert B. Jenkins,10-Jun-08
GSM268937,Patient 074 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268937/suppl,,Robert B. Jenkins,10-Jun-08
GSM268938,Patient 075 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268938/suppl,,Robert B. Jenkins,10-Jun-08
GSM268939,Patient 076 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268939/suppl,,Robert B. Jenkins,10-Jun-08
GSM268940,Patient 077 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268940/suppl,,Robert B. Jenkins,10-Jun-08
GSM268941,Patient 078 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268941/suppl,,Robert B. Jenkins,10-Jun-08
GSM268942,Patient 079 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268942/suppl,,Robert B. Jenkins,10-Jun-08
GSM268943,Patient 080 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268943/suppl,,Robert B. Jenkins,10-Jun-08
GSM268944,Patient 081 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268944/suppl,,Robert B. Jenkins,10-Jun-08
GSM268945,Patient 082 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268945/suppl,,Robert B. Jenkins,10-Jun-08
GSM268946,Patient 083 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268946/suppl,,Robert B. Jenkins,10-Jun-08
GSM268947,Patient 084 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268947/suppl,,Robert B. Jenkins,10-Jun-08
GSM268948,Patient 085 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268948/suppl,,Robert B. Jenkins,10-Jun-08
GSM268949,Patient 086 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268949/suppl,,Robert B. Jenkins,10-Jun-08
GSM268950,Patient 087 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268950/suppl,,Robert B. Jenkins,10-Jun-08
GSM268951,Patient 088 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268951/suppl,,Robert B. Jenkins,10-Jun-08
GSM268952,Patient 089 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268952/suppl,,Robert B. Jenkins,10-Jun-08
GSM268953,Patient 090 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268953/suppl,,Robert B. Jenkins,10-Jun-08
GSM268954,Patient 091 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268954/suppl,,Robert B. Jenkins,10-Jun-08
GSM268955,Patient 092 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268955/suppl,,Robert B. Jenkins,10-Jun-08
GSM268956,Patient 093 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268956/suppl,,Robert B. Jenkins,10-Jun-08
GSM268957,Patient 094 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268957/suppl,,Robert B. Jenkins,10-Jun-08
GSM268958,Patient 095 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268958/suppl,,Robert B. Jenkins,10-Jun-08
GSM268959,Patient 096 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268959/suppl,,Robert B. Jenkins,10-Jun-08
GSM268960,Patient 097 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268960/suppl,,Robert B. Jenkins,10-Jun-08
GSM268961,Patient 098 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268961/suppl,,Robert B. Jenkins,10-Jun-08
GSM268962,Patient 099 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268962/suppl,,Robert B. Jenkins,10-Jun-08
GSM268963,Patient 100 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268963/suppl,,Robert B. Jenkins,10-Jun-08
GSM268964,Patient 101 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268964/suppl,,Robert B. Jenkins,10-Jun-08
GSM268965,Patient 102 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268965/suppl,,Robert B. Jenkins,10-Jun-08
GSM268966,Patient 103 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268966/suppl,,Robert B. Jenkins,10-Jun-08
GSM268967,Patient 104 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268967/suppl,,Robert B. Jenkins,10-Jun-08
GSM268968,Patient 105 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268968/suppl,,Robert B. Jenkins,10-Jun-08
GSM268969,Patient 106 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268969/suppl,,Robert B. Jenkins,10-Jun-08
GSM268970,Patient 107 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268970/suppl,,Robert B. Jenkins,10-Jun-08
GSM268971,Patient 108 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268971/suppl,,Robert B. Jenkins,10-Jun-08
GSM268972,Patient 109 Core Set (cancer panel),RNA,Homo sapiens,1,GPL5858,GSE10645,IDAT;JPG;XML,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM268nnn/GSM268972/suppl,,Robert B. Jenkins,10-Jun-08
