"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","characteristics_ch1.4","characteristics_ch1.5","characteristics_ch1.6","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","relation"
"GSM527951","Prostate tumor PCA0132 transcript","GSM527951","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0132","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2A","pathological_stage: T2C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527951/GSM527951_YX_Exon1_PCA0132.CEL.gz","43419","Alternative to: GSM526227 (gene-level analysis)"
"GSM527952","Prostate tumor PCA0133 transcript","GSM527952","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0133","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527952/GSM527952_YX_Exon1_PCA0133.CEL.gz","43419","Alternative to: GSM526228 (gene-level analysis)"
"GSM527953","Prostate tumor PCA0134 transcript","GSM527953","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0134","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T2A","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527953/GSM527953_YX_Exon1_PCA0134.CEL.gz","43419","Alternative to: GSM526229 (gene-level analysis)"
"GSM527954","Prostate tumor PCA0135 transcript","GSM527954","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0135","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527954/GSM527954_YX_Exon1_PCA0135.CEL.gz","43419","Alternative to: GSM526230 (gene-level analysis)"
"GSM527955","Prostate tumor PCA0136 transcript","GSM527955","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0136","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527955/GSM527955_YX_Exon1_PCA0136.CEL.gz","43419","Alternative to: GSM526231 (gene-level analysis)"
"GSM527956","Prostate tumor PCA0141 transcript","GSM527956","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0141","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527956/GSM527956_YX_Exon1_PCA0141.CEL.gz","43419","Alternative to: GSM526232 (gene-level analysis)"
"GSM527957","Prostate tumor PCA0144 transcript","GSM527957","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0144","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T2C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527957/GSM527957_YX_Exon1_PCA0144.CEL.gz","43419","Alternative to: GSM526233 (gene-level analysis)"
"GSM527958","Prostate tumor PCA0145 transcript","GSM527958","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0145","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T2C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527958/GSM527958_YX_Exon1_PCA0145.CEL.gz","43419","Alternative to: GSM526234 (gene-level analysis)"
"GSM527959","Prostate tumor PCA0146 transcript","GSM527959","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0146","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527959/GSM527959_YX_Exon1_PCA0146.CEL.gz","43419","Alternative to: GSM526235 (gene-level analysis)"
"GSM527960","Prostate tumor PCA0147 transcript","GSM527960","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0147","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527960/GSM527960_YX_Exon1_PCA0147.CEL.gz","43419","Alternative to: GSM526236 (gene-level analysis)"
"GSM527961","Prostate tumor PCA0149 transcript","GSM527961","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0149","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T2C","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527961/GSM527961_YX_Exon1_PCA0149.CEL.gz","43419","Alternative to: GSM526237 (gene-level analysis)"
"GSM527962","Prostate tumor PCA0150 transcript","GSM527962","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0150","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T2B","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527962/GSM527962_YX_PCA0150_HuEx_1.CEL.gz","43419","Alternative to: GSM526238 (gene-level analysis)"
"GSM527963","Prostate tumor PCA0151 transcript","GSM527963","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0151","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527963/GSM527963_YX_Exon1_PCA0151.CEL.gz","43419","Alternative to: GSM526239 (gene-level analysis)"
"GSM527965","Prostate tumor PCA0155 transcript","GSM527965","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0155","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T2A","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527965/GSM527965_YX_Exon1_PCA0155.CEL.gz","43419","Alternative to: GSM526240 (gene-level analysis)"
"GSM527966","Prostate tumor PCA0156 transcript","GSM527966","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0156","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T4","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527966/GSM527966_YX_Exon1_PCA0156.CEL.gz","43419","Alternative to: GSM526241 (gene-level analysis)"
"GSM527968","Prostate tumor PCA0157 transcript","GSM527968","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0157","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527968/GSM527968_YX_Exon1_PCA0157.CEL.gz","43419","Alternative to: GSM526242 (gene-level analysis)"
"GSM527970","Prostate tumor PCA0158 transcript","GSM527970","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0158","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2C","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527970/GSM527970_YX_Exon1_PCA0158.CEL.gz","43419","Alternative to: GSM526243 (gene-level analysis)"
"GSM527971","Prostate tumor PCA0159 transcript","GSM527971","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0159","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T2A","pathological_stage: T3B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527971/GSM527971_YX_Exon1_PCA0159.CEL.gz","43419","Alternative to: GSM526244 (gene-level analysis)"
"GSM527972","Prostate tumor PCA0160 transcript","GSM527972","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0160","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527972/GSM527972_YX_Exon1_PCA0160.CEL.gz","43419","Alternative to: GSM526245 (gene-level analysis)"
"GSM527973","Prostate tumor PCA0161 transcript","GSM527973","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0161","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 6","clint_stage: T1C","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527973/GSM527973_YX_Exon1_PCA0161.CEL.gz","43419","Alternative to: GSM526246 (gene-level analysis)"
"GSM527974","Prostate tumor PCA0162 transcript","GSM527974","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0162","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T2B","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527974/GSM527974_YX_Exon1_PCA0162.CEL.gz","43419","Alternative to: GSM526247 (gene-level analysis)"
"GSM527975","Prostate tumor PCA0163 transcript","GSM527975","Public on Jun 24 2010","Mar 29 2010","Jun 15 2010","RNA","1","human prostate","Homo sapiens","sample id: PCA0163","tissue: Prostate","disease status: prostate cancer","tumor type: Primary tumor","biopsy_gleason_grade: 7","clint_stage: T1C","pathological_stage: T3A","total RNA","Total RNA was isolaged using TRIzol@Reagent Total RNA Isoloation (Invitrogen), quantified with Thermo Scientific NanoDrop 1000 Spectrophotometer, and quality controlled with RNA 6000 picoAssay and Bioanalyzer 2100 (Agilent).","biotin","Per manufacturer's instructions with the Affymetrix WT Sense Target Labeling Assay","9606","Per manufacturer's instructions","Affymetrix high-numeric aperture and flying objective lens (FOL) GS3000 scanner","exon and whole-transcript expression profiling","Images were quantified using the GeneChip Operating Software (GCOS) version 1.4. Data were processed with Aroma Affymetrix using standard RMA background adjustment and quantile normalization","GPL10264","Barry,Stephen,Taylor","Memorial Sloan-Kettering Cancer Center","1275 York Avenue, Box #460","New York","NY","10065","USA","ftp://ftp.ncbi.nlm.nih.gov/pub/geo/DATA/supplementary/samples/GSM527nnn/GSM527975/GSM527975_YX_Exon1_PCA0163.CEL.gz","43419","Alternative to: GSM526248 (gene-level analysis)"
